catalogNumber,createdBy,placeName,flagNotes,createdOn,associatedMedia,locationLat,locationLon,fromDate,rank,scientificName,commonName,higherClassificationId,state,observedInMonth
16770468,Elavarasan M,"M5MJ+9H Salem, Tamil Nadu, India",,29/09/2021,/2ef591a6-53b3-4021-bbcf-160d3c27361f/6a6145e6328c428da7cd910ccdeda917.jpg,11.6834,78.1814,27/09/2021,species,Danaus chrysippus Linnaeus 1758,Plain Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Danaus#rank:genus#taxonID:160500 | name:Anosia#rank:subgenus#taxonID:279925 | name:Danaus chrysippus Linnaeus 1758#rank:species#taxonID:160505,,September
16770456,Elavarasan M,"76, 3rd E St, Ramanathapuram, Kannankurichi, Tamil Nadu 636008, India",,29/09/2021,/2390bd59-ac82-4864-9832-ef62fded4987/5f063e6270b641188d91d3dad1a9febf.jpg,11.6859,78.176,27/09/2021,species,Eurema blanda (Boisduval 1836),Three Spot Grass Yellow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Eurema#rank:genus#taxonID:160666 | name:Eurema blanda (Boisduval 1836)#rank:species#taxonID:160668,TAMILNADU,September
16770444,Elavarasan M,"Mannarpalayam Main Rd, Kannankurichi, Tamil Nadu 636008, India",,29/09/2021,/9a675383-bbed-4bde-8348-03143c134f71/e222dd167fca495ba4b2350c93142567.jpg,11.6835,78.1816,27/09/2021,species,Spindasis vulcanus (Fabricius 1775),Common Silverline:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Spindasis#rank:genus#taxonID:160725 | name:Spindasis vulcanus (Fabricius 1775)#rank:species#taxonID:160736,,September
16770433,Elavarasan M,"M5MJ+9H Salem, Tamil Nadu, India",,29/09/2021,/96bc0e63-6c56-445f-9cf7-c45d3fbe5f25/0c865967a4c1466c9848533e6a705cd8.jpg,11.6834,78.1814,27/09/2021,genus,Parnara,,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Parnara#rank:genus#taxonID:15487395,,September
16770421,Elavarasan M,"M5MH+9R Salem, Tamil Nadu, India",,29/09/2021,/6695d2fa-045d-4a40-a2d2-3bf35c741597/1cff2287e5ef4453a6a8456af630e465.jpg,11.6834,78.1796,27/09/2021,species,Danaus chrysippus Linnaeus 1758,Plain Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Danaus#rank:genus#taxonID:160500 | name:Anosia#rank:subgenus#taxonID:279925 | name:Danaus chrysippus Linnaeus 1758#rank:species#taxonID:160505,,September
16770409,Elavarasan M,"M5MH+8P Salem, Tamil Nadu, India",,29/09/2021,/81630d87-1baa-4132-a761-ffa51cbfa6da/41c8343aa93c4718b55bd7a6065e38e4.jpg,11.6833,78.1793,27/09/2021,species,Zizeeria karsandra (Moore 1865),Dark Grass Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Zizeeria#rank:genus#taxonID:72186 | name:Zizeeria karsandra (Moore 1865)#rank:species#taxonID:72188,,September
16770397,Elavarasan M,"M5MH+8P Salem, Tamil Nadu, India",,29/09/2021,/199b83d2-3501-4cf3-a3f2-14c9a6452fc8/8f5518717b454800a3c7064e062e6f0d.jpg,11.6833,78.1793,27/09/2021,species,Danaus chrysippus Linnaeus 1758,Plain Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Danaus#rank:genus#taxonID:160500 | name:Anosia#rank:subgenus#taxonID:279925 | name:Danaus chrysippus Linnaeus 1758#rank:species#taxonID:160505,,September
16770385,Elavarasan M,"76, 3rd E St, Ramanathapuram, Kannankurichi, Tamil Nadu 636008, India",,29/09/2021,/98974081-f06b-4ec1-80b7-f1cfeb81e7a1/bc862c68ea04484bb396ad7ce689e48d.jpg,11.6859,78.176,27/09/2021,species,Zizula hylax (Fabricius 1775),Tiny Grass Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Zizula#rank:genus#taxonID:447350 | name:Zizula hylax (Fabricius 1775)#rank:species#taxonID:447349,TAMILNADU,September
16770374,Elavarasan M,"39, Cherry Rd, Kumarasamipatti, Salem, Tamil Nadu 636007, India",,29/09/2021,/0e446acf-32b8-4aa7-a983-ba996d8307e5/aa85231bcd2c49f9936f4ebf2eeb48ea.jpg,11.6626,78.1591,27/09/2021,species,Taractrocera maevius Fabricius 1793,,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Taractrocera#rank:genus#taxonID:263858 | name:Taractrocera maevius Fabricius 1793#rank:species#taxonID:15491228,,September
16770362,Elavarasan M,"Mannarpalayam Main Rd, Kannankurichi, Tamil Nadu 636008, India",,29/09/2021,/245f8d77-79b1-41d1-8c54-947196b472b1/38e4b06a33084bdc94df09ba8e43ff42.jpg,11.6835,78.1817,28/09/2021,species,Catopsilia pomona (Fabricius 1775),Lemon Emigrant:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Catopsilia#rank:genus#taxonID:71783 | name:Catopsilia pomona (Fabricius 1775)#rank:species#taxonID:71785,,September
16770350,Elavarasan M,"M5MM+XC Salem, Tamil Nadu, India",,29/09/2021,/74c56b66-f293-477a-897f-732efcf3f719/82d60d29807e481da36fad6b929b9a08.jpg,11.6849,78.1836,28/09/2021,species,Catopsilia pyranthe (Linnaeus 1758),Mottled Emigrant:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Catopsilia#rank:genus#taxonID:71783 | name:Catopsilia pyranthe (Linnaeus 1758)#rank:species#taxonID:71791,,September
16770337,Elavarasan M,"Mannarpalayam Main Rd, Kannankurichi, Tamil Nadu 636008, India",,29/09/2021,/86d2f6be-4aac-4ec4-8258-ed2fa4ac28c5/b16d30c3b60340e48e2d55fc26914e4a.jpg,11.6835,78.1817,28/09/2021,species,Catopsilia pomona (Fabricius 1775),Lemon Emigrant:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Catopsilia#rank:genus#taxonID:71783 | name:Catopsilia pomona (Fabricius 1775)#rank:species#taxonID:71785,,September
16770325,Elavarasan M,"Mannarpalayam Main Rd, Kannankurichi, Tamil Nadu 636008, India",,29/09/2021,/6859f03b-0c8b-40fe-853b-2ca53dacb220/60612c610af94977be7a01797a4a6ab2.jpg,11.6833,78.1813,28/09/2021,species,Ariadne merione Cramer 1779,Common Castor:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Ariadne#rank:genus#taxonID:160508 | name:Ariadne merione Cramer 1779#rank:species#taxonID:160510,,September
16770313,Elavarasan M,"5, Kannankurichi Main Rd, Ramanathapuram, Salem, Tamil Nadu 636009, India",,29/09/2021,/a635b3c9-f71b-4056-9029-a5e7ca92c568/433ee4da01c24294b24677c8ad8c5ddf.jpg,11.6859,78.1757,28/09/2021,species,Spindasis vulcanus (Fabricius 1775),Common Silverline:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Spindasis#rank:genus#taxonID:160725 | name:Spindasis vulcanus (Fabricius 1775)#rank:species#taxonID:160736,TAMILNADU,September
16770299,Elavarasan M,"5, Kannankurichi Main Rd, Ramanathapuram, Salem, Tamil Nadu 636009, India",,29/09/2021,/94bf85b9-0b02-45a5-8b17-598d7ab947b4/fa325ecd348141e29491bbb345074775.jpg,11.6859,78.1757,28/09/2021,species,Eurema blanda (Boisduval 1836),Three Spot Grass Yellow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Eurema#rank:genus#taxonID:160666 | name:Eurema blanda (Boisduval 1836)#rank:species#taxonID:160668,TAMILNADU,September
16770281,Subhajit Roy,"Durgapur-Purulia -Raghunathpur Rd, Pratappur, West Bengal 722202",,29/09/2021,/50645993-b76d-4947-91a2-4a7170181eb0/176eb4f0c2524996afcf5251bcd9402e.jpg,23.4721696916667,87.3012076138889,26/07/2018,species,Papilio clytia Linnaeus 1758,Common Mime:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio clytia Linnaeus 1758#rank:species#taxonID:156103,,July
16770265,Elavarasan M,"76, 3rd E St, Ramanathapuram, Kannankurichi, Tamil Nadu 636008, India",,29/09/2021,/e3777647-972a-4132-a989-22ca5f676ae7/a1591f65eb6c456e9545f45ce9d37868.jpg,11.686,78.1763,28/09/2021,species,Eurema blanda (Boisduval 1836),Three Spot Grass Yellow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Eurema#rank:genus#taxonID:160666 | name:Eurema blanda (Boisduval 1836)#rank:species#taxonID:160668,,September
16770253,Elavarasan M,"76, 3rd E St, Ramanathapuram, Kannankurichi, Tamil Nadu 636008, India",,29/09/2021,/fa90b5d5-d05f-4596-aac5-6769fb2f102c/6de443f3302947f2add9e5dab2a99012.jpg,11.686,78.1763,28/09/2021,species,Prosotas nora (Felder 1860),Common Line-blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Prosotas#rank:genus#taxonID:263708 | name:Prosotas nora (Felder 1860)#rank:species#taxonID:441510,,September
16770241,Noopa Vijith,"Aroor gram panchayat, Kochi, Kerala 688534",,29/09/2021,/25acd238-2b62-4f7d-ab06-07b84e873d01/4f5789bc44af4a2f80bbf950c33935c6.jpg,9.878191,76.3038672,31/07/2021,species,Papilio polytes Linnaeus 1758,Common Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polytes Linnaeus 1758#rank:species#taxonID:72341,KERALA,August
16770229,Elavarasan M,"M5MH+9P Salem, Tamil Nadu, India",,29/09/2021,/91a20064-a63d-468f-b758-fe5966a0d78b/223753d65fa54055bb7d84d6a1a724cf.jpg,11.6835,78.1793,28/09/2021,species,Zizeeria karsandra (Moore 1865),Dark Grass Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Zizeeria#rank:genus#taxonID:72186 | name:Zizeeria karsandra (Moore 1865)#rank:species#taxonID:72188,,September
16770215,Elavarasan M,"5, Kannankurichi Main Rd, Ramanathapuram, Salem, Tamil Nadu 636009, India",,29/09/2021,/573a1a1d-3952-4e6b-bfab-cebd671e1f13/829512a310a54785b044293fd8dd7460.jpg,11.6859,78.1757,28/09/2021,species,Zizula hylax (Fabricius 1775),Tiny Grass Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Zizula#rank:genus#taxonID:447350 | name:Zizula hylax (Fabricius 1775)#rank:species#taxonID:447349,TAMILNADU,September
16770192,Subhajit Roy,"F8X4+Q53, DPL Coke Oven Colony, Durgapur, West Bengal 713202, India",,29/09/2021,/01433733-2fdc-4c1f-8317-e2709aee52a3/d439879ab17d4bb280348844182e02de.jpg,23.4996456611111,87.3050049861111,31/07/2018,species,Charaxes solon Fabricius 1793,Black Rajah:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Charaxes#rank:genus#taxonID:160245 | name:Charaxes solon Fabricius 1793#rank:species#taxonID:160265,,August
16770097,Noopa Vijith,"Aroor gram panchayat, Kochi, Kerala 688534",,29/09/2021,/4558b130-23aa-49a9-8bdf-abdee021c5a7/e4621b0481454c7fba60ff073de17d8b.jpg,9.878191,76.3038672,04/09/2021,species,Euthalia aconthea Cramer 1779,Common Baron:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Euthalia#rank:genus#taxonID:160326 | name:Euthalia aconthea Cramer 1779#rank:species#taxonID:160349,KERALA,September
16770088,Noopa Vijith,"Aroor gram panchayat, Kochi, Kerala 688534",,29/09/2021,/5997d9fc-f438-4b81-a75d-abf2197481fd/3f7f4e249b954acd91465931a8667b2f.jpg,9.878191,76.3038672,15/09/2021,species,Mycalesis mineus Linnaeus 1858,Dark brand bush brown:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Mycalesis#rank:genus#taxonID:71006 | name:Mycalesis mineus Linnaeus 1858#rank:species#taxonID:71038,KERALA,September
16770063,SONU KUMAR,"5RMG+PW2, Thermal Colony Kota, Sakatpura, Electricity Board Area, Kota, Rajasthan 324008, India",,29/09/2021,/5be48ba7-62bf-478d-8708-db6ac56d6bb5/1ffc77d7a1094d2c99de3fce870747e7.jpg,25.1843,75.8271,28/09/2021,species,Euchrysops cnejus (Fabricius 1798),,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Euchrysops#rank:genus#taxonID:156164 | name:Euchrysops cnejus (Fabricius 1798)#rank:species#taxonID:156166,,September
16770042,SONU KUMAR,"5RMG+PW2, Thermal Colony Kota, Sakatpura, Electricity Board Area, Kota, Rajasthan 324008, India",,29/09/2021,/8d822c53-f05a-4576-8d9c-c98674903629/d2e6ed9017a846eb95e7d593da76bff8.jpg,25.1843,75.8271,28/09/2021,species,Euchrysops cnejus (Fabricius 1798),,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Euchrysops#rank:genus#taxonID:156164 | name:Euchrysops cnejus (Fabricius 1798)#rank:species#taxonID:156166,,September
16770021,SONU KUMAR,"H. No. 873, Rajput colony, Sakatpura, Electricity Board Area, Kota, Rajasthan 324008, India",,29/09/2021,/37ba2cc3-3758-451e-9d3a-7e5c8a1c4a8b/483ffefbe7244c618202e59db8f109f9.jpg,25.1846,75.8263,28/09/2021,species,Pelopidas mathias Fabricius 1798,,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Pelopidas#rank:genus#taxonID:72482 | name:Pelopidas mathias Fabricius 1798#rank:species#taxonID:72490,,September
16769984,Moinudheen,"Coonoor, Tamil Nadu",,29/09/2021,/64dd4f50-4445-4a1d-8a98-fdb1d2a994da/6604afe00b384e7a985dda4c9b305917.jpeg,11.3530022,76.7959095,28/09/2021,species,Ypthima baldus Fabricius 1775,,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Ypthima#rank:genus#taxonID:71402 | name:Ypthima baldus Fabricius 1775#rank:species#taxonID:71434,TAMILNADU,September
16769972,Moinudheen,"Coonoor, Tamil Nadu",,29/09/2021,/4c3bb065-7fac-4dbd-accf-fd3e7ee9691a/7084301a6a3e40e5b1ed92f54bc2d9a4.jpeg,11.3530022,76.7959095,28/09/2021,species,Mycalesis anaxias Hewitson 1862,,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Mycalesis#rank:genus#taxonID:71006 | name:Mycalesis anaxias Hewitson 1862#rank:species#taxonID:71023,TAMILNADU,September
16769865,Subhajit Roy,"Bishnupur, West Bengal 722122",,28/09/2021,/46a3a702-b1b7-4ee1-931a-926fecf124e2/be9e4ca69f684fd8b731a0b101c69389.jpg,23.06176825,87.2973797833333,27/08/2018,species,Elymnias hypermnestra Linnaeus 1763,,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Elymnias#rank:genus#taxonID:71109 | name:Elymnias hypermnestra Linnaeus 1763#rank:species#taxonID:71117,,August
16769848,Subhajit Roy,"Bishnupur, West Bengal 722122",,28/09/2021,/377d1c53-c610-412a-a9b3-f64b6102fc6e/c0b00088c3404820850afbe6ea2e371c.jpg,23.06176825,87.2973797833333,27/08/2018,species,Tajuria jehana Moore (1884),,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Tajuria#rank:genus#taxonID:445351 | name:Tajuria jehana Moore (1884)#rank:species#taxonID:14153110,,August
